Coluna;;CNAE 2.0 Div
UF;Ano;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;FABRICAÇÃO DE BEBIDAS;FABRICAÇÃO DE PRODUTOS DO FUMO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;FABRICAÇÃO DE PRODUTOS DE MADEIRA;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;FABRICAÇÃO DE PRODUTOS QUÍMICOS;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;METALURGIA;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;FABRICAÇÃO DE MÓVEIS;FABRICAÇÃO DE PRODUTOS DIVERSOS;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Total
;2019;1308278,25000001;74168,6699999999;0;29116,3799999962;84906,6800000006;0;894661,860000016;0;151231,97;1655,83000000007;0;0;30856,3700000029;528613,820000007;1996;51955,0900000026;0;31529,0999999996;1636,93999999948;25139,1300000027;305788,280000009;149566,529999989;18194,4699999997;78999,5200000089;3768294,89000004
;2018;1516260,87;379081,579999986;0;48479,9700000063;87645,1900000004;0;1048202,04000005;0;176974,71;1614,02999999933;954;2569,76999999955;31395,709999999;525801,409999989;1908;72254,8100000024;0;15860,8900000025;5306,95000000112;25411,5900000017;15722,660000002;155270,190000013;29419,6500000022;81504,2800000096;4221638,30000006
;2017;1143178,94000002;433275,22;0;51348,870000002;93998,7999999961;0;1280884,53999997;0;197497,16;0;2317,58999999985;0;36994,4399999958;510439,049999993;0;72078,4300000016;0;17906,160000002;9461,22999999858;33876,5599999931;303367,989999992;129197,619999985;45513,9400000004;74435,489999997;4435772,02999995
;2016;1043185,92;397773,190000024;5168,98000000045;27229,5400000028;110374,1;0;873887,460000009;0;177834,180000004;0;1072,38000000082;14594,2599999998;34799,4599999981;463723,139999991;0;60266,8500000071;0;1456;10131,549999997;29904,3199999984;272149,300000007;168032,150000002;41985,8900000015;107879,579999995;3841448,25000004
;2015;1057937,41000001;538858,299999996;4544,06000000052;19131,8700000001;95436,6299999924;0;656468,80999996;0;224047,820000012;0;31992,6099999994;16476,6999999993;31735,8999999976;545159,640000005;0;94125,120000001;0;0;7245,25999999978;30282,5900000036;238868,470000008;150956,150000003;55582,6500000013;86227,8200000012;3885077,80999999
;2014;890641,580000014;571595,67000001;0;6943,54999999888;101922,380000006;0;629653,889999998;5137,13999999966;199044,490000015;0;36306,6000000034;18555,2199999997;31837,04;599764,340000005;1406,33000000007;99035,8100000005;0;0;6726,68999999855;31008,7000000011;251909,410000013;161868,810000003;42918,7099999976;261489,250000012;3947765,61000008
;2013;724214,499999993;731238,620000009;3033,26999999955;7091,41000000015;94496,3499999978;743,129999999888;624608,380000002;2128,54000000004;183731,430000008;0;36863,0799999991;10511,0200000005;31547,2499999991;559740,640000007;1627,26999999955;197524,560000002;0;0;10985,5699999975;29980,2600000035;206785,229999993;150725,530000004;56616,1600000011;280612,580000013;3944804,78000003
;2012;591450,290000009;699903,999999988;3534,31999999844;8178,02000000048;96997,9100000011;1325,04999999981;558771,029999964;644;195798,809999997;0;37172,509999997;1504,88999999966;23683,9199999981;574106,339999989;0;88280,2300000042;0;0;11693,410000002;28520,9999999981;148631,670000002;121324,1;43942,6599999983;260107,249999998;3495571,40999995
;2011;528525,83000001;610088,28999999;12714,3899999987;7130,9299999997;94757,7099999967;0;595123,000000032;6122,75;186272,750000004;0;32772,6100000031;0;19260,830000001;419692,710000014;3351,17000000179;97026,3599999999;6041,53000000026;0;9566,47999999952;30012,5300000012;74424,3000000017;59815,4200000027;49691,1000000034;88916,5399999926;2931307,23000005
;2010;380119,980000019;528981,779999997;1949,88000000082;7479,81000000145;68614,4800000032;0;648646,479999986;5738,0299999956;197091,21;2000;21818,5099999998;0;12539,5500000007;401540,540000001;18189,549999997;76230,3499999978;9985,51000000071;527,580000000075;10940,6899999995;23336,0799999982;8053,60000000149;47353,0600000024;43718,7200000007;31943,5399999982;2546798,93
;2009;286754,009999997;484489,810000023;1312,16000000015;6354,97999999905;74210,9499999979;476,410000000149;623986,969999994;5300,30999999866;168579,680000002;0;29889,410000002;0;13139,54;342234,949999995;32913,9400000032;38097,8399999966;7579,2900000005;0;7568,60000000056;23116,6999999988;7982,31000000052;43543,3399999985;35541,79;186098,769999995;2419171,76
;2008;224846,149999997;480;1416,30000000075;7058,02999999933;48371,1000000001;3858,65000000037;518325,559999975;5277,10000000149;214172,23;0;24170,1600000006;3140,75999999978;14448,0400000019;279978,580000002;30736,2299999958;36528,180000003;9863,70999999903;416,669999999925;9521,50999999885;18130,5400000014;4667,93000000156;32024,2100000004;16581,990000003;15456,8700000001;1519470,49999998
;2007;282171,18;441135,649999995;900,5;4208,75999999978;27764,060000001;4773,81000000006;429628,509999999;5143,02999999793;133884,670000006;0;27488,5900000026;381;21905,8099999996;275117,300000003;158547,070000014;66979,6999999969;6419,26000000071;0;8353,28999999864;17992,7200000007;4258,16000000015;68492,7599999984;16417,8399999999;9777,7799999998;2011741,45000001
17 - Tocantins;Total;120447683,35;1571927,03000004;65987,0900000003;1007359,92000002;4990762,48000008;6864747,50999996;1420658,68;124070,669999999;4560576,71000005;31907510,89;8977461,52999995;151652,629999999;4870779,47000004;40314001,8500002;513764,329999994;8212318;44256,0299999975;236147,450000002;985033,519999957;3776809,42999998;122319,73;4388745,34000005;2282424,19999998;4744802,99000002;252581800,83
;2019;13934473,5800002;154560,880000005;0;104610,400000003;478465,510000025;699724,059999977;166778,599999999;15572,0699999994;432350,200000012;3292358,97999999;1591981,16999995;12147,4899999984;517137,280000019;3712923,94000002;14338,9400000013;1007878,43000002;998;1165;70111,6699999925;364775,209999984;14649,6499999985;494343,19;206905,709999998;857494,24000001;28145744,2000002
;2018;13735153,3399999;155607,020000013;0;97191,3200000133;482901,460000002;689557,249999991;138144,040000001;12575,8000000007;461704,430000016;3223471,36999993;488776,360000001;9451,38000000082;485553,220000003;3822646,54000004;15395,9500000011;1073135,17999998;958,110000000335;14846,8399999989;202493,059999979;409532,279999997;8485,21000000089;517554,550000005;180881,93;830886,75999998;27056903,3999998
;2017;13570874,4199999;106606,929999995;0;92871,4700000016;432930,140000006;572501,809999998;139822,159999994;12390,040000001;437703,520000008;3664842,74000009;553036,560000005;4625,62000000104;457301,319999997;4034620,33999991;9808,20000000019;981877,519999986;1405,5;18286,3999999976;57173,0800000001;365040,520000002;8470,08000000007;497907,72000001;191407,129999995;622723,330000009;26834226,5499999
;2016;13519702,2999999;108261,249999996;7603,79999999842;101244,069999999;407070,070000002;839787,929999998;155627,780000002;7828,69999999832;422520,300000005;3629097,01000006;1100790,14999999;3856,5700000003;397196,270000002;4019942,33000001;11700,2299999986;838265,559999982;0;22858,5500000017;89264,1200000001;400092,560000005;15913,5500000026;416142,429999992;177492,989999998;533680,029999999;27225938,5499999
;2015;12840115,08;98447,8400000017;12720,8899999978;89678,5799999945;442499,519999996;952340,130000007;147665,949999997;3414,25999999978;449680,839999995;3414572,24999991;1053064,56;6869,40999999922;391016,669999987;4541408,44000005;5946,05000000075;832042,250000016;11183,8100000005;10874,9000000004;101687,539999999;442374,299999981;16927,0699999994;403109,460000008;404828,179999988;444438,98;27116906,96
;2014;11226688,3799999;85879,6699999999;9780,29000000283;67119,9700000044;432900,750000002;676705,519999991;120268,940000006;5718,12999999989;431895,910000008;2855351,20999997;874813,870000061;6151,90999999829;349200,890000016;4312588,25;6304,99000000022;721348,219999997;7661,30999999866;8745,90999999829;111173,419999997;399540,449999994;12987,0600000005;450768,730000017;378939,660000004;377120,379999999;23929653,82
;2013;9161973,00000004;90270,0699999984;12625,0399999982;68769,0000000009;451505,420000013;633627,059999992;139571,840000007;6176,78000000026;332456,669999992;3079022,48999999;883432,029999983;19401,9900000021;378858,270000003;3721730,05999998;6095,78000000026;613338,739999996;7447,99000000022;27137,0299999975;64368,0199999986;312368,810000005;14778,0899999999;431127,870000002;310112,459999993;291298,249999994;21057492,76
;2012;7602709,65999994;97522,75;23257,0700000031;58298,0599999968;432300,949999991;446041,799999996;103620,379999995;9221,09000000078;364076,36999999;2875305,22;682261,019999975;29283,2499999981;278642,270000003;3218140,02000002;39192,8099999987;550182,520000002;7262,60999999754;36877,160000002;98867,6199999982;289504,080000009;11794,6699999999;365446,460000004;128396,780000004;234230,380000008;17982434,9999999
;2011;6247120,88000003;98283,6000000066;0;74998,1500000008;364436,870000004;384488,249999993;98754,3199999956;9671,56999999844;306815,22000001;2552397,82000006;546308,110000007;16850,7899999991;405484,96;2785096,28;87047,2800000012;482157,319999995;570;27494,830000001;44543,1899999976;263138,809999998;3293,21999999974;222419,059999998;92017,2400000021;166918,919999999;15280306,6900001
;2010;5798739,07999999;165020,230000005;0;83258,1399999969;317318,830000009;300489,240000012;67705,0000000056;7832,08999999985;279500,390000002;1941716,26000002;494584,469999969;6887,83999999985;326652,690000005;2203459,47000005;113600,669999996;340928,120000002;514,049999999814;34050,0300000021;30734,5099999979;200073,000000007;1212,46000000043;182734,350000001;98775,1399999987;94936,6500000041;13090722,7100001
;2009;4575036,85000004;143481,100000006;0;72631,0000000023;283697,090000024;238556,929999991;59864,1299999994;5731,81000000052;222087,62;1172971,29000001;244851,489999995;14081,1300000031;212117,350000002;1612005,00000006;77948,6499999976;310828,080000005;948,39000000013;11178,8700000006;28723,0100000007;120722,209999999;650;147961,510000008;58219,279999997;132096,640000007;9746389,43000015
;2008;4123388,94;134694,380000008;0;53090,7100000032;240662,540000004;122206,880000002;40018,46;7189,44000000088;210249,560000005;132256,630000003;269020,299999997;14961,0799999991;337557,630000002;1297823,61000002;59745,819999998;254829,190000008;1836,7200000002;12743,8400000012;53946,6999999983;118180,060000003;12786,1699999985;134054,390000006;36385,0900000003;104490,540000004;7772118,68000006
;2007;4111707,84;133291,310000005;0;43599,0500000007;224073,33;308720,65000001;42817,0799999987;20748,8899999987;209535,680000006;74147,6200000001;194541,440000004;7084,16999999946;334060,650000001;1031617,57000001;66638,96;205506,870000003;3469,54000000004;9888,09000000078;31947,5799999982;91467,1399999987;372,5;125175,620000002;18062,6099999994;54487,8900000029;7342962,08000004
21 - Maranhão;Total;89008352,0300006;63410890,6599999;1459049,55;2372689,37999999;11554493,86;9359729,06000002;6375200,38000001;41139484,8900004;19236661,02;51617219,5100002;34514831,7199999;761876,569999973;9550062,60999991;93801934,1600005;138143388,600001;23334923,53;948730,450000062;2244505,49999997;18024198,1099998;3833033,19000005;5273289,97000007;20049802,88;3935526,50000004;26119959,7900001;676069833,920002
;2019;10094820,1900002;6578656,48000001;0;217259,830000006;1715184,39000001;998457,379999977;162854,43000001;6036397,11000005;1331461,98000001;3235369,78999997;3509359,45000005;0;893687,220000011;7297450,66;10527374,56;1975001,86000003;4104,1099999994;177724,060000004;434344,459999993;352785,530000002;804743,170000038;1810390,04000001;557171,930000014;2611170,20000003;61325768,8300004
;2018;10895126,1499999;6053054,06999996;0;226194,890000004;1241923,36999998;1231611,70000003;238700,449999989;6639944,14000005;1849355,96000002;2779680,48999975;3718153,48000003;0;854417,839999968;7511646,93000015;11937578,78;1525808,26;39098,5700000012;191923,099999991;1326155,80999996;307756,889999999;788666,52000002;2051500,67000002;467808,400000009;2306342,05;64182448,5199999
;2017;10456481,46;5975572,67000005;0;208614,429999992;1096430,86999997;1078923,00000003;313987,180000007;6251812,16000001;1739036,73999996;3618857,95000012;3676467,15000005;0;840000,430000012;7439998,31999997;10495820,0699999;1355925,86999999;45087,9399999995;151233,699999995;1155629,39000002;305134,640000002;696168,299999987;2014462,08999998;561444,650000002;2550469,77999999;62027558,79
;2016;10091113,3100001;6350102,73999998;181830,239999979;182665,919999997;1121478,27999999;1048831,95999999;402389,609999992;5422183,23000005;1832136,28999999;5188449,22000017;3427079,37999988;1760;955283,109999968;9435016,20000012;9542626,26000013;1533934,19999999;21789,4700000025;250880,010000001;1056059,59000001;290537,520000012;709706,609999993;1912087,76000001;475942,430000011;2134068,77000001;63567952,1100004
;2015;9773572,31000004;6163212,06999997;255653,499999982;168935,75;1031760,34000001;893093,629999979;381796,409999989;4965602,73000005;1683222,39;5864079,45999993;2869927,12999992;2364;935411,159999982;10293431,2299999;9626713,00000008;2213128,98999997;36119,9400000032;351197,529999999;807842,29999999;314446,650000002;629018,30000001;2236868,37999995;394220,449999996;1821114,99999997;63712732,6499997
;2014;7864007,44000008;5962038,05000001;229320,640000013;133723,530000006;962571,83000003;761410,680000005;516737,50999998;4856645,11000006;1796045,17;6104862,93000007;2789044,79000003;3035;902189,769999976;10382687,3800001;12230721,2900001;2139230,17000002;119808,530000007;363884,249999972;850203,029999988;306404,13;514141,279999997;2096019,98000001;430706,580000009;1770791,11;64086230,1800005
;2013;6629054,40000008;5428180,79999993;158935,440000002;133653,809999999;848570,890000004;567305,830000012;710786,019999974;3604384,92000005;1785582,57000001;6008102,18000003;2501607,71999996;4148,01999999955;735958,900000005;10507726,11;12727814,03;2335621,32000002;131174,660000017;328538,920000002;1813115,4699999;276827,480000007;538473,050000012;1603050,26999997;303763,279999996;4121986,13000001;63804362,22
;2012;5740867,28;4890828,13999995;131278,3;184029,039999997;833532,239999957;570617,179999987;433906,130000007;1392591,62000005;1666242,66000003;5464894,00000013;1926618,46999999;241357,879999995;721611,659999991;8480837,63000004;12097628,98;2303542,77999998;146551,760000021;287555,490000003;1348572,84999995;326062,590000011;451208,350000004;1531643,89000004;232212,589999992;2682665,14999995;54086856,6600001
;2011;4160461,31999996;4237359,75;140859,760000008;190214,729999992;653162,850000008;488631,940000004;539023,280000012;325655,85000001;1493410,87000001;5713943,82000007;1469133,52999999;245147,769999991;591661,620000017;6602541,71000001;11652206,5400001;1937738,82000001;162332,920000014;58238,0699999994;1092920,51999998;313226,7;6638,69999999925;1261141,12000003;208243,690000001;2262045,08000007;45805940,9600003
;2010;3756223,76000004;3709315,66000005;108217,46;190263,789999994;540922,520000009;506731,050000007;663523,910000003;382438,110000019;1327380,89999999;2599203,26999995;2638354,53000002;102006,939999999;571306,86;5351258,55000009;9696179,76000018;1499542,6;129075,659999991;25727,2999999998;379046,020000028;345515,600000005;9606,20000000251;1082462,26;101379,890000006;2539804,53000002;38255487,1300004
;2009;3421837,17000005;2827681,40999993;95433,5400000112;175364,430000002;474324,010000017;458485,300000017;451069,400000012;383571,430000008;1083379,03000001;1778498,23999991;2410314,06000002;139253,339999986;561922,920000002;4244188,80000004;8793479,82000007;1127178,14000002;43072,6700000041;13791,4600000009;794593,509999982;296985,510000001;9643,16000000108;840690,409999999;74411,060000001;685567,840000005;31184736,6600001
;2008;3191123,39000007;2869220,66000005;95090,8700000052;185281,270000003;568367,56000001;399055,179999994;701478,500000012;435351,330000001;942457,749999996;1653458,08000008;1929952,95;13950,6400000001;506299,429999992;3364869,82000005;9489235,68999999;1901395,45999999;28402,2900000033;23924,149999999;4586212,91;184110,280000008;51667,7700000033;736301,140000003;93382,3600000022;401027,040000006;34351616,5200003
;2007;2933663,85000005;2365668,16000003;62429,799999997;176487,959999993;466264,709999993;356574,229999985;858947,550000019;442907,150000021;706948,709999995;1607820,07999997;1648819,07999998;8852,98000000138;480311,689999988;2890280,81999998;9326009,82000008;1486875,05999999;42111,9299999988;19887,4599999995;2379502,25000003;213239,670000004;63608,5600000005;873184,869999986;34839,1899999985;232907,110000004;29678142,6900001
22 - Piauí;Total;81556931,6400003;33151979,4;880641,759999986;1945003,06000003;39360205,6800002;5456201,49;2990706,95000002;1564032,33999998;10630849,53;24577085,2999999;10768107,6299999;5974198,97000001;9823876,71999997;59096893,3200001;5660888,81000007;16485290,15;459637,650000009;2836166,63;2789152,88000005;2965334,17000006;8926709,93999988;19311527,7200001;4468541,86000008;5671129,11000005;357351092,710001
;2019;9585392,77000025;3574622,20000006;5966;180744,960000002;3142547,30000003;410466,869999977;224871,790000006;249361,939999982;1330719,7;4225750,06999998;1294405,52999995;810221,589999972;687711,999999997;5715525,86999991;719912,919999985;1743351,84999996;11571,5500000007;266627,359999992;78491,8200000087;238931,160000013;719526,519999975;2004321,88000002;636456,780000036;1537367,62000003;39394868,0500001
;2018;10723376,09;3269465,58999994;2845,5;128697,219999999;3584906,04999999;421436,189999986;197812,570000012;219338,999999994;1276723,73999996;3690404,59000002;1301529,31000001;829250,589999978;887490,729999991;4943898,97999998;711068,47999998;1777148,92000003;60415,4199999962;290992,340000002;1211665,51000007;261820,120000019;785013,110000007;2123916,32000005;481405,540000019;674871,729999993;39855493,64
;2017;9571087,83999992;3210770,15999996;3813,21999999881;153045,940000002;3686157,83;422190,519999997;312566,28;201346,220000009;1295405,93000001;2346766,65999998;1235662,69000001;661811,840000027;712203,679999984;5120091,86000001;763365,780000021;1540046,73999997;60745,6900000013;276946,719999989;204662,909999999;272200,340000006;739899,909999986;1996648,49999999;512992,050000012;639640,249999994;35940069,5599999
;2016;9014743,15000017;3232690,99000003;88510,0500000045;156965,340000003;3542500,31999996;537176,990000013;268508,120000006;174499,069999997;1154502,67000002;1803617,96999997;1103639,14999998;581834,470000003;775981,090000001;5950590,08999997;864250,870000008;1703524,39000002;24264,4200000009;246304,419999999;189416,71999999;258611,700000007;740508,089999982;1810854,90000005;460472,04;567507,740000003;35251474,7600002
;2015;8252684,40000006;2974031,57999998;104467,619999993;156020,069999997;3513380,44000001;536913,120000019;293089,880000009;159417,100000002;1052353,48999999;1873405,05000005;1153119,47000001;460590,299999984;903874,049999994;6088653,43000002;729547,970000016;1693338,75999998;23935,1900000009;286303,18000001;195033,299999977;254363,730000006;704802,849999997;1769953,46000001;417636,310000007;577242,100000011;34174156,8500001
;2014;6971365,81000003;2977174,59000002;94207,9699999895;162098,94;3651842,11999996;498750,099999984;294530,180000004;146400,639999991;936836,200000004;1754961,33999996;1010817,85000001;429358,569999998;1040159,15000001;5928880,14000015;693521,190000024;1518697,74000002;33346,1700000023;297231,990000005;189405,619999996;293264,020000015;907192,829999995;1786179,96999996;380560,470000004;429922,059999989;32426705,6600001
;2013;5889548,87000007;2632937,07000003;82156,6600000001;133713,440000011;3423566,04999998;494184,020000003;278836,809999999;119682,830000005;793205,689999997;1611143,55999998;747784,200000013;387741,940000003;1014915,26;5445249,92999998;615114,870000016;1439314,44999998;37210,450000002;265574,170000003;168508,050000002;280722,599999997;913796,919999968;1626407,59000002;383936,500000001;381770,600000009;29167022,5300001
;2012;5431528,63999991;2492597,47000003;119325,829999997;138218,400000004;3214133,63000011;448997,980000016;272864,899999993;107788,000000002;680643,470000007;1525310,68000002;669664,09999995;335207,009999996;897923,419999983;4708952,94999999;149592,530000011;1460302,17000002;32586,0900000026;239232,619999993;143577,430000003;286352,979999997;738144,51999999;1475107,50999998;290720,120000002;253034,400000005;26111806,85
;2011;4508745,95000004;2315274,69999994;124521,180000006;117573,97;2905820,63;376360,77;263738,509999987;63697,0100000016;595292,969999999;1491933,26999999;465911,320000005;374819,370000018;692347,459999975;4132426,32999992;127653,269999996;1085099,24000001;31876,7699999949;191733,95999999;109219,900000003;237821,839999994;709037,060000007;1222795,48999999;243000,939999997;200904,279999992;22587606,1899999
;2010;4039199,21999983;2132048,90000002;123012,379999988;112191,180000003;2739371,8600001;337213,009999999;165116,190000002;33789,5999999978;501763,479999982;1139832,43999998;448384,890000009;326971,980000011;689299,820000014;3667006,36000006;92012,7100000102;909319,870000036;29635,8200000054;184997,570000007;82269,8800000004;199969,830000019;671976,509999994;1116058,87000003;210789,089999996;160246,290000009;20112477,7500001
;2009;3025702,77000002;1636493,71999999;67887,6400000053;225526,179999997;2330290,33000002;332975,089999994;142369,78;28962,020000001;389206,709999995;1198972,42;475010,860000003;277007,520000006;585034,820000011;2955260,74000005;74724,710000006;682932,509999993;31372,280000004;137948,840000002;80308,4900000002;160120,719999995;523367,649999994;946211,109999995;134676,69000001;99655,6000000047;16542019,2000001
;2008;2430504,26;1455000,13;2806,6799999997;166056,620000011;1990614,53;324940,250000002;142175,75;28301,9899999998;331821,320000019;797058,789999991;508382,679999983;232916,370000008;482023,160000003;2447497,91000005;69397,3499999982;508904,610000009;39452,8399999966;83917,4000000069;72593,6200000027;126429,549999992;397924,149999994;743233,400000011;172267,690000003;96584,0200000056;13650805,0700001
;2007;2113051,87;1248872,29999997;61121,030000004;114150,800000002;1635074,59000006;314596,580000009;134226,190000002;31446,9199999985;292374,160000011;1117928,46;353795,580000012;266467,420000009;454912,08000001;1992858,73;50726,1599999978;423308,900000007;43224,9600000007;68356,0599999996;63999,6299999997;94725,5799999987;375519,81999999;689838,719999989;143627,639999997;52382,419999999;12136586,6000001
23 - Ceará;Total;561462129,130002;139439031,95;2307656,82000001;225691400,890001;533451991,230003;691890395,480001;14194803,4400002;43769902,9999999;40559137,5700002;65382542,0900001;92381029,22;50893211,7199998;69224524,9299999;176831153,700001;147685005,35;125061486,98;13689431,19;99000824,8999999;41797852,4599999;40987748,3299998;15885605,54;78404765,8500002;23402014,4600001;67576412,2200001;3360970058,45001
;2019;66822625,4400008;12138188,21;20835,6900000023;19329047,9;52869981,4100001;70246359,7700002;1185869,49000004;5578753,71000003;4884996,34000011;5234157,86999989;12955160,4;5599800,10999999;7255592,98999995;19348220,6200005;21480496,5100001;10561634,66;694835,030000015;17503857,38;3547043,04999996;4433782,72999991;1589404,41999998;7833006,81000007;2688574,19000002;9742711,01000006;363544935,740002
;2018;63790903,4300002;13291399,49;21633,2999999998;21350553,5199999;52336426,6600001;72111178,4500003;1311292,66;4808287,03000001;4405627,88000001;5022803,57999975;7069757,75000006;5640580,04000005;6949642,17000001;17653396,0700002;20869094,3199998;9077237,46999998;947230,780000012;12829599,3700001;3840593,23999998;4251915,56000001;1548270;7879427,90000011;2503849,18000004;9290567,16999999;348801267,020001
;2017;60132478,1;12753199,7199998;18454,8999999985;21431536,8400001;51554105,2800001;65482787,6199997;1249427,57999999;5275930,48999999;4335150,91999995;5008943,83000017;6988452,19000007;5309482,16999989;7297044,65000003;16430993,0099999;21764202,2300001;8806711,96999996;987911,199999996;13378148,0199998;3904873,46999994;3886173,98;1754000,95000005;7676326,89999992;2527487,85999999;9137238,05999995;337091061,939999
;2016;58187890,69;13868778,3199999;356083,720000011;19876252,6;49102699,8000002;62818810,6900002;1299625,01000003;4241677,05999998;4038238,29999998;5734443,82999999;10914238,5700001;4602120,34000015;6173768,53000005;18800980,77;22332487,95;8495759,07000008;1035601,93000003;13830856,1099999;4192066,7900001;3555005,09999993;1483047,41;7804392,59000012;2534038,58;7560909,62999987;332839773,390001
;2015;53943925,8699999;13707090,23;318576,070000024;18338764,3200002;49529981,1299999;58836525,6099996;1345447,34000001;3801722,25;4002179,63000007;5778322,32000001;9603911,7999999;4613729,45999996;6368985,47999998;20436109,1300001;18982707,3199997;9811082,4199999;1247492,72000001;11317989,13;4727746,08999999;3829692,05999993;1401922,4;8068573,95999995;2412715,97999999;6565107,83000002;318990300,549999
;2014;48110622,8000004;13796209,8700001;321693,929999996;19918971,2600001;50631059,0000002;60469286,0500001;1388703,14000005;3667661,32999999;3782420,73000004;6978339,95000015;9215876,56999994;4184528,77999995;6006787,00999999;17523692,0800001;12998097,2399999;14985861,92;1258851,82999991;5049431,80999995;4304354,94999998;3825677,59999995;1623583,04999996;7572642,30999997;2067959,38000002;6663063,42000003;306345376,010001
;2013;42790360,2100002;12165328,3899999;280870,340000016;18975568,0399999;46520519,3500001;58708510,89;1239657,43000003;3357362,46999995;3197346,30000002;7657044,70000028;8187985,28999989;3699457,92;5629456,61999995;15821977,3300001;8066028,25999993;13917831,0600001;1271385,94000001;4101177,70000013;3462554,94999993;3773571,54000009;1396406,14999998;6817722,53000003;1831120,28999999;4837736,10000005;277706979,800001
;2012;37060608,5099999;11858784,2999998;237225,079999978;17925571,6799999;41338060,19;53352750,1299999;1084278,77999999;2982783,37999993;3013876,85999999;7692463,82999998;6610131,58999992;3506514,89;5029329,76999995;13425163,47;6538164,66000019;12292429,29;1208123,78;4594324,36000004;3075696,29000003;3369098,1699999;1212537,57999999;6105949,1099999;1556594,30999996;5190980,94000001;250261440,949999
;2011;33282555,0200001;9752257,23000003;208934,200000001;16201624,5000001;35300985,6900001;46648365,0800007;1043380;2630868,02999998;2512224,26999999;3691123,19999992;5667142,63000004;3305778,48999992;4328463,22;10862162,7500002;4113939,40999996;9552291,61000005;1622606,37999997;4232622,09999995;2841608,43999997;2958402,21000005;1066785,69999999;5299352,77000004;1381515,88000003;3120902,00000008;211625890,810001
;2010;28313786,2500002;8721864,75000007;191944,959999996;15491157,7599999;33321956,1400005;44171731,2400002;1018696,25000004;2399438,69999999;2032816,48;6146342,66999994;4908319,91000006;2914455,45000002;4291440,31000002;8762566,74000003;3368984,59999998;9189757,6800001;1314802,33000004;3739530,03000002;2722202,01000001;2314562,55999998;1206103,66;4418955,50000005;1387564,10000003;2401864,13;194750844,210001
;2009;25151140,4100001;7129486,34000002;137774,98999999;13803872,9100001;27322207,9900006;40769215,4700001;781050,57000004;1908690,42000002;1673312,88;2300939,82000002;3875879,93000002;2558043,58000001;3543895,14000002;6807967,27000014;2881150,15000003;7283324,22;760813,350000011;3105885,74000001;1970020,76999997;1799948,35000002;655470,290000008;3581153,56;984989,180000026;1445107,10999999;162231340,440001
;2008;22789903,5900002;5478916,17999998;99568,160000002;12139090,35;23697251,7700004;29411878,5500001;692010,610000021;1644734,61;1474160,41000003;2262689,35999995;3399079,03999999;2062638,15;3386684,47999999;5860343,79000009;2381387,51000002;5972025,93;746032,809999998;3036746,73999999;1660037,20999999;1638308,26;572256,219999996;2869427,48000004;813105,880000003;933783,870000013;135022060,960001
;2007;21085328,8099999;4777528,92000015;94061,4799999991;10909389,2100001;19926756,8200004;28862995,93;555364,580000004;1471993,52;1206786,57000001;1874927,13000002;2985093,55000005;2896082,33999992;2963434,56;5097580,66999994;1908265,19000002;5115539,67999998;593743,110000004;2280656,40999999;1549055,19999999;1351610,21000001;375817,710000022;2477834,43000004;712499,649999997;686440,950000003;121758786,630001
24 - Rio Grande do Norte;Total;183266753,310001;34468832,9900001;2109681,08999997;82597445,8699999;199662820;6696239,00000003;5983648,20999999;5068297,60000009;11428357,5500001;126511511,869999;14896731,6999999;502778,77;23775508,7600002;86535605,4100009;1687500,19;23765533,8;919407,050000015;2297486,72000001;10782640,5100001;4074785,34999999;315730,920000006;17805449,45;11089092,4800002;28704063,0300002;884945901,630002
